Ptr.pUmem_Sta_ProgPos[9]  Ptr.pUmem_Sta_ProgPos[10]  Ptr.pUmem_Sta_Velocity[11]
-17074.00000000000000000 24383.00000000000000000 -13.00000000000000000
-17002.00000000000000000 24280.00000000000000000 -13.00000000000000000
-16935.00000000000000000 24184.00000000000000000 -13.00000000000000000
-16863.00000000000000000 24082.00000000000000000 -13.00000000000000000
-16863.00000000000000000 24082.00000000000000000 -13.00000000000000000
-16797.00000000000000000 23987.00000000000000000 27.00000000000000000
-16725.00000000000000000 23885.00000000000000000 27.00000000000000000
-16660.00000000000000000 23791.00000000000000000 27.00000000000000000
-16589.00000000000000000 23690.00000000000000000 27.00000000000000000
-16589.00000000000000000 23690.00000000000000000 27.00000000000000000
-16518.00000000000000000 23589.00000000000000000 27.00000000000000000
-16453.00000000000000000 23496.00000000000000000 27.00000000000000000
-16383.00000000000000000 23396.00000000000000000 27.00000000000000000
-16319.00000000000000000 23305.00000000000000000 27.00000000000000000
-16319.00000000000000000 23305.00000000000000000 27.00000000000000000
-16250.00000000000000000 23206.00000000000000000 27.00000000000000000
-16181.00000000000000000 23107.00000000000000000 27.00000000000000000
-16117.00000000000000000 23017.00000000000000000 27.00000000000000000
-16049.00000000000000000 22919.00000000000000000 27.00000000000000000
-16049.00000000000000000 22919.00000000000000000 27.00000000000000000
-15987.00000000000000000 22830.00000000000000000 27.00000000000000000
-15919.00000000000000000 22734.00000000000000000 27.00000000000000000
-15858.00000000000000000 22638.00000000000000000 27.00000000000000000
-15791.00000000000000000 22551.00000000000000000 27.00000000000000000
-15791.00000000000000000 22551.00000000000000000 27.00000000000000000
-15725.00000000000000000 22456.00000000000000000 27.00000000000000000
-15664.00000000000000000 22370.00000000000000000 27.00000000000000000
-15599.00000000000000000 22277.00000000000000000 27.00000000000000000
-15599.00000000000000000 22277.00000000000000000 27.00000000000000000
-15534.00000000000000000 22184.00000000000000000 27.00000000000000000
-15475.00000000000000000 22100.00000000000000000 27.00000000000000000
-15412.00000000000000000 22009.00000000000000000 27.00000000000000000
-15348.00000000000000000 21919.00000000000000000 27.00000000000000000
-15348.00000000000000000 21919.00000000000000000 27.00000000000000000
-15291.00000000000000000 21836.00000000000000000 27.00000000000000000
-15228.00000000000000000 21747.00000000000000000 27.00000000000000000
-15172.00000000000000000 21666.00000000000000000 27.00000000000000000
-15111.00000000000000000 21579.00000000000000000 13.00000000000000000
-15111.00000000000000000 21579.00000000000000000 13.00000000000000000
-15050.00000000000000000 21493.00000000000000000 13.00000000000000000
-14995.00000000000000000 21414.00000000000000000 13.00000000000000000
-14936.00000000000000000 21329.00000000000000000 13.00000000000000000
-14882.00000000000000000 21252.00000000000000000 13.00000000000000000
-14882.00000000000000000 21252.00000000000000000 13.00000000000000000
-14824.00000000000000000 21169.00000000000000000 13.00000000000000000
-14771.00000000000000000 21093.00000000000000000 13.00000000000000000
-14714.00000000000000000 21012.00000000000000000 13.00000000000000000
-14658.00000000000000000 20932.00000000000000000 13.00000000000000000
-14658.00000000000000000 20932.00000000000000000 13.00000000000000000
-14607.00000000000000000 20859.00000000000000000 13.00000000000000000
-14552.00000000000000000 20781.00000000000000000 13.00000000000000000
-14502.00000000000000000 20710.00000000000000000 13.00000000000000000
-14449.00000000000000000 20634.00000000000000000 13.00000000000000000
-14449.00000000000000000 20634.00000000000000000 13.00000000000000000
-14396.00000000000000000 20558.00000000000000000 13.00000000000000000
-14348.00000000000000000 20490.00000000000000000 13.00000000000000000
-14297.00000000000000000 20417.00000000000000000 13.00000000000000000
-14250.00000000000000000 20350.00000000000000000 13.00000000000000000
-14250.00000000000000000 20350.00000000000000000 13.00000000000000000
-14201.00000000000000000 20279.00000000000000000 13.00000000000000000
-14156.00000000000000000 20215.00000000000000000 13.00000000000000000
-14107.00000000000000000 20146.00000000000000000 13.00000000000000000
-14107.00000000000000000 20146.00000000000000000 13.00000000000000000
-14064.00000000000000000 20084.00000000000000000 13.00000000000000000
-14017.00000000000000000 20017.00000000000000000 13.00000000000000000
-13971.00000000000000000 19952.00000000000000000 13.00000000000000000
-13930.00000000000000000 19893.00000000000000000 13.00000000000000000
-13930.00000000000000000 19893.00000000000000000 13.00000000000000000
-13886.00000000000000000 19830.00000000000000000 13.00000000000000000
-13846.00000000000000000 19773.00000000000000000 13.00000000000000000
-13804.00000000000000000 19713.00000000000000000 13.00000000000000000
-13762.00000000000000000 19654.00000000000000000 13.00000000000000000
-13762.00000000000000000 19654.00000000000000000 13.00000000000000000
-13725.00000000000000000 19600.00000000000000000 13.00000000000000000
-13685.00000000000000000 19544.00000000000000000 13.00000000000000000
-13650.00000000000000000 19493.00000000000000000 13.00000000000000000
-13612.00000000000000000 19439.00000000000000000 13.00000000000000000
-13612.00000000000000000 19439.00000000000000000 13.00000000000000000
-13578.00000000000000000 19390.00000000000000000 13.00000000000000000
-13542.00000000000000000 19339.00000000000000000 13.00000000000000000
-13507.00000000000000000 19289.00000000000000000 13.00000000000000000
-13475.00000000000000000 19244.00000000000000000 13.00000000000000000
-13475.00000000000000000 19244.00000000000000000 13.00000000000000000
-13442.00000000000000000 19196.00000000000000000 13.00000000000000000
-13412.00000000000000000 19154.00000000000000000 13.00000000000000000
-13381.00000000000000000 19109.00000000000000000 13.00000000000000000
-13350.00000000000000000 19065.00000000000000000 -27.00000000000000000
-13350.00000000000000000 19065.00000000000000000 -27.00000000000000000
-13323.00000000000000000 19026.00000000000000000 -27.00000000000000000
-13294.00000000000000000 18984.00000000000000000 -27.00000000000000000
-13268.00000000000000000 18947.00000000000000000 -27.00000000000000000
-13241.00000000000000000 18908.00000000000000000 -27.00000000000000000
